	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d
	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_MTP_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:L_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:R_ANKLE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:L_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:R_KNEE_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:L_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:R_HIP_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_SHOULDER_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_ELBOW_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:L_WRIST_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:NECK_ANGLE_SHADOW	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Abdomen_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle	SUBJECT0FILT:Thorax_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-7.67492	0.00000	-0.00000	7.33373	-11.15761	19.50148	10.23815	11.54725	-20.81814	-7.75048	2.95169	0.00000	-11.10583	-1.31400	0.00000	5.85681	9.56095	12.52558	8.71530	-9.94830	-9.74566	4.73459	29.28983	42.73026	128.96393	0.00000	-110.37666	-26.62290	22.02449	0.00000	18.41006	-4.98285	-8.61109	-7.59088	-0.67172	-9.91693	7.55623	-0.24360	-0.00000	5.55771	0.28655	-1.84077	-2.24861	0.00000	-0.00000	6.05572	-8.75449	8.65771	8.79474	13.96017	-4.11908	-7.59087	2.83391	0.00000	-10.98162	-2.05843	-0.00000	7.48472	7.67877	12.87050	11.17585	-9.77459	-10.18972	29.62070	28.70821	20.88035	152.83675	0.00000	-99.01548	-28.78837	0.56462	-0.00000	7.94547	-3.25312	-3.03677	-18.34342	-1.57099	-4.16308	4.11473	0.95146	-0.00000	4.14673	-0.98276	0.38584	1.96662	0.00000	-0.00000	8.04993	-11.67366	22.64858	8.75599	12.60633	-14.20062	-6.47530	3.62313	0.00000	-8.95695	-1.74640	0.00000	3.24788	9.06589	13.88452	6.81725	-9.81764	-10.54823	39.24068	33.80567	8.11546	149.95113	0.00000	-97.98990	-27.51140	-3.17758	-0.00000	19.67277	-3.21459	-5.38273	-6.52145	-0.50069	-6.24718	7.65501	-0.09778	-0.00000	6.02134	-0.57120	0.55917
2	-6.04430	-0.00000	0.00000	7.13521	-11.14318	19.40715	10.32588	11.46192	-20.49151	-7.93564	3.22422	-0.00000	-11.18467	-1.41933	-0.00000	6.12758	9.40600	12.96596	8.93459	-9.98640	-9.55007	4.42232	29.03686	43.27242	129.16586	0.00000	-108.55684	-24.32885	23.53146	0.00000	18.88311	-5.00973	-8.26871	-7.14374	-0.84547	-9.62217	7.66514	-0.18246	0.00000	5.42268	0.23752	-1.80668	-5.52133	0.00000	-0.00000	7.40489	-8.46606	10.12815	8.90654	13.84343	-4.61187	-7.59467	2.47309	-0.00000	-10.91975	-1.98159	-0.00000	7.56727	7.35903	12.50089	11.78806	-10.08442	-8.96655	29.44457	29.28719	21.01521	152.89503	-0.00000	-97.11687	-27.89190	1.78987	0.00000	8.40083	-2.76627	-3.08429	-17.88151	-1.11347	-3.98997	4.45745	0.83791	-0.00000	4.30191	-1.04212	0.52829	0.48327	-0.00000	-0.00000	8.03532	-11.62865	21.95385	8.74395	12.69718	-14.57644	-6.80241	3.77271	0.00000	-8.72959	-1.56410	-0.00000	3.60384	9.03296	14.31039	6.94273	-9.89239	-10.04848	39.50867	33.56845	7.36332	149.68155	0.00000	-97.71111	-27.95179	-2.29496	0.00000	19.79950	-3.01585	-5.60303	-6.38344	-0.22527	-6.35687	7.93485	-0.17557	-0.00000	6.04840	-0.53319	0.54991
3	-6.60513	0.00000	-0.00000	7.26380	-11.10281	19.46898	10.43881	11.23097	-20.43369	-7.95047	3.30509	0.00010	-11.23605	-1.38752	-0.00002	6.35474	9.26572	13.07639	9.19134	-10.09490	-9.33101	4.08283	28.99421	43.51072	129.53783	0.00063	-106.99626	-23.33417	24.19419	-0.01294	18.87275	-4.59626	-7.88518	-7.17940	-0.64175	-9.09724	7.82170	-0.23525	-0.00007	5.41256	0.15398	-1.65935	-5.71279	0.00000	0.00000	8.31285	-8.19808	10.95538	8.74740	13.45937	-4.98562	-7.75088	2.27911	0.00031	-10.56911	-2.01434	0.00052	7.78856	6.97437	12.45870	11.95937	-10.39478	-8.38463	29.70844	29.65214	20.76484	152.89146	0.00007	-97.47795	-27.43344	1.72233	-0.00436	9.00906	-2.66187	-3.32395	-17.26492	-0.91387	-4.15844	4.61468	0.65457	0.00022	4.42856	-1.09459	0.39012	-0.57173	-0.00000	0.00000	8.36324	-11.87536	21.94012	8.88586	12.63472	-14.42547	-7.43492	3.70933	0.00019	-8.73479	-1.58633	0.00003	4.07792	9.35131	14.06320	7.22888	-9.72340	-10.13903	39.66591	33.44131	7.00708	149.54625	0.00005	-97.40405	-28.27596	-1.75662	0.00123	19.47968	-2.91616	-5.63143	-6.70174	-0.12330	-6.33833	8.22583	-0.03537	0.00029	6.02177	-0.50104	0.63894
